position,champion,time_min,killed,placed
MIDDLE,브라이어,5.0,1.0,2.0833333333333335
MIDDLE,브라이어,10.0,1.25,2.272727272727273
MIDDLE,브라이어,15.0,1.3333333333333333,1.4545454545454546
MIDDLE,브라이어,20.0,1.6666666666666667,1.6
MIDDLE,브라이어,25.0,1.6666666666666667,2.0
MIDDLE,브라이어,30.0,1.0,2.5
MIDDLE,브라이어,35.0,0.0,1.0
MIDDLE,브랜드,0.0,1.0,1.4528301886792452
MIDDLE,브랜드,5.0,1.5,2.6440677966101696
MIDDLE,브랜드,10.0,1.6,2.5789473684210527
MIDDLE,브랜드,15.0,1.5294117647058822,2.173076923076923
MIDDLE,브랜드,20.0,1.911764705882353,2.1666666666666665
MIDDLE,브랜드,25.0,1.4210526315789473,1.96
MIDDLE,브랜드,30.0,1.3,1.6923076923076923
MIDDLE,브랜드,35.0,1.0,1.3333333333333333
MIDDLE,블라디미르,0.0,1.0,1.393026941362916
MIDDLE,블라디미르,5.0,1.0866141732283465,2.2415584415584417
MIDDLE,블라디미르,10.0,1.1908713692946058,2.1286089238845145
MIDDLE,블라디미르,15.0,1.3252595155709344,2.054226475279107
MIDDLE,블라디미르,20.0,1.5111940298507462,1.8641975308641976
MIDDLE,블라디미르,25.0,1.5662650602409638,1.8355704697986577
MIDDLE,블라디미르,30.0,1.4461538461538461,1.7166666666666666
MIDDLE,블라디미르,35.0,1.1764705882352942,1.3125
MIDDLE,비에고,0.0,1.0,1.6336206896551724
MIDDLE,비에고,5.0,1.2428571428571429,2.1375
MIDDLE,비에고,10.0,1.3768115942028984,2.1294642857142856
MIDDLE,비에고,15.0,1.704,2.0317460317460316
MIDDLE,비에고,20.0,1.7017543859649122,2.3846153846153846
MIDDLE,비에고,25.0,1.6470588235294117,2.088607594936709
MIDDLE,비에고,30.0,1.3571428571428572,2.1379310344827585
MIDDLE,비에고,35.0,1.0,1.5
MIDDLE,빅토르,0.0,1.0833333333333333,1.4422770700636942
MIDDLE,빅토르,5.0,1.1825842696629214,2.426675740047635
MIDDLE,빅토르,10.0,1.352716143840857,2.488934286687096
MIDDLE,빅토르,15.0,1.4635568513119535,2.200379506641366
MIDDLE,빅토르,20.0,1.5407470288624787,2.150408457472369
MIDDLE,빅토르,25.0,1.5795454545454546,1.9477557027225902
MIDDLE,빅토르,30.0,1.5014084507042254,1.8753943217665616
MIDDLE,빅토르,35.0,1.4819277108433735,1.6176470588235294
MIDDLE,뽀삐,0.0,0.0,1.4545454545454546
MIDDLE,뽀삐,5.0,1.0,2.1904761904761907
MIDDLE,뽀삐,10.0,1.25,2.0
MIDDLE,뽀삐,15.0,1.5,2.2666666666666666
MIDDLE,뽀삐,20.0,1.2857142857142858,1.8333333333333333
MIDDLE,뽀삐,25.0,1.3333333333333333,2.3333333333333335
MIDDLE,뽀삐,30.0,2.5,1.0
MIDDLE,사이온,0.0,1.0,1.5167597765363128
MIDDLE,사이온,5.0,1.1734693877551021,2.3847980997624703
MIDDLE,사이온,10.0,1.2456140350877194,2.273182957393484
MIDDLE,사이온,15.0,1.4782608695652173,1.9622641509433962
MIDDLE,사이온,20.0,1.6214689265536724,2.029045643153527
MIDDLE,사이온,25.0,1.5166666666666666,1.9142857142857144
MIDDLE,사이온,30.0,1.5576923076923077,2.037037037037037
MIDDLE,사이온,35.0,1.1,1.9285714285714286
MIDDLE,사일러스,0.0,1.1538461538461537,1.5038538395660863
MIDDLE,사일러스,5.0,1.1786833855799372,2.357627544609198
MIDDLE,사일러스,10.0,1.3588405797101448,2.1785516860143725
MIDDLE,사일러스,15.0,1.5171122994652406,1.9212328767123288
MIDDLE,사일러스,20.0,1.6257142857142857,1.870680044593088
MIDDLE,사일러스,25.0,1.5926275992438563,1.7672658467360454
MIDDLE,사일러스,30.0,1.4814814814814814,1.7513368983957218
MIDDLE,사일러스,35.0,1.4895833333333333,1.7816091954022988
MIDDLE,샤코,5.0,0.0,2.0
MIDDLE,샤코,20.0,1.0,0.0
MIDDLE,세나,0.0,0.0,1.0
MIDDLE,세나,5.0,0.0,1.5
MIDDLE,세나,10.0,0.0,2.0
MIDDLE,세나,15.0,0.0,2.5
MIDDLE,세나,20.0,0.0,1.5
MIDDLE,세나,25.0,1.0,0.0
MIDDLE,세라핀,0.0,1.0,1.6808510638297873
MIDDLE,세라핀,5.0,1.1111111111111112,2.5714285714285716
MIDDLE,세라핀,10.0,1.4090909090909092,2.3125
MIDDLE,세라핀,15.0,1.6111111111111112,1.8095238095238095
MIDDLE,세라핀,20.0,1.85,1.7647058823529411
MIDDLE,세라핀,25.0,1.9333333333333333,1.6956521739130435
MIDDLE,세라핀,30.0,1.4,1.9
MIDDLE,세라핀,35.0,1.0,1.5
MIDDLE,세주아니,0.0,0.0,1.5625
MIDDLE,세주아니,5.0,1.25,2.2941176470588234
MIDDLE,세주아니,10.0,1.5555555555555556,2.0588235294117645
MIDDLE,세주아니,15.0,1.2222222222222223,1.9375
MIDDLE,세주아니,20.0,1.3636363636363635,1.6
MIDDLE,세주아니,25.0,1.4285714285714286,2.4
MIDDLE,세주아니,30.0,1.6,1.5
MIDDLE,세주아니,35.0,2.5,2.0
MIDDLE,세트,0.0,0.0,1.3555555555555556
MIDDLE,세트,5.0,1.2727272727272727,2.239130434782609
MIDDLE,세트,10.0,1.2380952380952381,1.9767441860465116
MIDDLE,세트,15.0,1.3103448275862069,1.9310344827586208
MIDDLE,세트,20.0,1.4,1.8888888888888888
MIDDLE,세트,25.0,1.5555555555555556,1.75
MIDDLE,세트,30.0,1.6,1.75
MIDDLE,세트,35.0,1.3333333333333333,3.0
MIDDLE,소나,0.0,0.0,2.0
MIDDLE,소나,5.0,0.0,2.0
MIDDLE,소나,10.0,0.0,2.0
MIDDLE,소나,15.0,1.0,2.0
MIDDLE,소나,20.0,1.0,2.0
MIDDLE,소라카,0.0,0.0,1.5
MIDDLE,소라카,5.0,0.0,3.0
MIDDLE,소라카,10.0,4.0,1.3333333333333333
MIDDLE,소라카,15.0,1.0,2.6666666666666665
MIDDLE,소라카,20.0,1.5,2.3333333333333335
MIDDLE,소라카,25.0,2.0,3.0
MIDDLE,쉔,0.0,0.0,11.772727272727273
MIDDLE,쉔,5.0,1.25,23.318181818181817
MIDDLE,쉔,10.0,1.3333333333333333,24.90909090909091
MIDDLE,쉔,15.0,1.4545454545454546,26.727272727272727
MIDDLE,쉔,20.0,1.5,22.45
MIDDLE,쉔,25.0,2.0,22.076923076923077
MIDDLE,쉔,30.0,2.0,11.75
MIDDLE,스몰더,0.0,1.6666666666666667,1.4545454545454546
MIDDLE,스몰더,5.0,1.2105263157894737,2.395104895104895
MIDDLE,스몰더,10.0,1.3243243243243243,2.262237762237762
MIDDLE,스몰더,15.0,1.6296296296296295,1.884
MIDDLE,스몰더,20.0,1.6209677419354838,1.9514563106796117
MIDDLE,스몰더,25.0,1.5568181818181819,1.7777777777777777
MIDDLE,스몰더,30.0,1.4883720930232558,1.7761194029850746
MIDDLE,스몰더,35.0,1.8333333333333333,1.368421052631579
MIDDLE,스웨인,0.0,1.0,1.4519774011299436
MIDDLE,스웨인,5.0,1.170940170940171,2.4053398058252426
MIDDLE,스웨인,10.0,1.2606382978723405,2.287104622871046
MIDDLE,스웨인,15.0,1.475,1.9376770538243626
MIDDLE,스웨인,20.0,1.6822916666666667,1.8377358490566038
MIDDLE,스웨인,25.0,1.7027027027027026,1.7028985507246377
MIDDLE,스웨인,30.0,1.5348837209302326,1.4727272727272727
MIDDLE,스웨인,35.0,1.5,1.625
MIDDLE,시비르,0.0,0.0,1.6363636363636365
MIDDLE,시비르,5.0,1.3333333333333333,2.1666666666666665
MIDDLE,시비르,10.0,1.6,2.8333333333333335
MIDDLE,시비르,15.0,1.5,1.7
MIDDLE,시비르,20.0,1.2,1.7142857142857142
MIDDLE,시비르,25.0,0.0,1.5
MIDDLE,시비르,30.0,2.0,3.0
MIDDLE,시비르,35.0,2.0,1.5
MIDDLE,신 짜오,0.0,1.0,1.48
MIDDLE,신 짜오,5.0,1.2,2.24
MIDDLE,신 짜오,10.0,1.3571428571428572,2.2916666666666665
MIDDLE,신 짜오,15.0,1.9166666666666667,1.9411764705882353
MIDDLE,신 짜오,20.0,2.0,2.090909090909091
MIDDLE,신 짜오,25.0,1.2857142857142858,2.1666666666666665
MIDDLE,신 짜오,30.0,1.8,1.4
MIDDLE,신 짜오,35.0,1.0,1.0
MIDDLE,신드라,0.0,1.0,1.5647058823529412
MIDDLE,신드라,5.0,1.2016348773841963,2.593906671808716
MIDDLE,신드라,10.0,1.415282392026578,2.5617357001972385
MIDDLE,신드라,15.0,1.5151020408163265,2.116279069767442
MIDDLE,신드라,20.0,1.6080218778486781,2.1818181818181817
MIDDLE,신드라,25.0,1.5492957746478873,2.002626970227671
MIDDLE,신드라,30.0,1.5327102803738317,1.8907407407407408
MIDDLE,신드라,35.0,1.3793103448275863,1.8258064516129033
MIDDLE,신지드,0.0,1.0,1.455497382198953
MIDDLE,신지드,5.0,1.2317073170731707,2.1377551020408165
MIDDLE,신지드,10.0,1.3222222222222222,1.8654970760233918
MIDDLE,신지드,15.0,1.402061855670103,1.9060402684563758
MIDDLE,신지드,20.0,1.5632183908045978,2.1623931623931623
MIDDLE,신지드,25.0,1.54,2.108108108108108
MIDDLE,신지드,30.0,1.3125,1.793103448275862
MIDDLE,신지드,35.0,1.0,1.3333333333333333
MIDDLE,아리,0.0,1.0392156862745099,1.4421875
MIDDLE,아리,5.0,1.1956521739130435,2.5465274625510665
MIDDLE,아리,10.0,1.4781491002570695,2.288965858485898
MIDDLE,아리,15.0,1.7109737248840804,2.0379494007989347
MIDDLE,아리,20.0,1.8400687876182287,1.9321100917431193
MIDDLE,아리,25.0,1.85752688172043,1.867952522255193
MIDDLE,아리,30.0,1.801775147928994,1.8362369337979094
MIDDLE,아리,35.0,1.5421686746987953,1.8
MIDDLE,아우렐리온 솔,0.0,1.0833333333333333,1.4618768328445748
MIDDLE,아우렐리온 솔,5.0,1.1649484536082475,2.3275
MIDDLE,아우렐리온 솔,10.0,1.270967741935484,2.2938209331651955
MIDDLE,아우렐리온 솔,15.0,1.3790849673202614,1.9483695652173914
MIDDLE,아우렐리온 솔,20.0,1.4922480620155039,1.9819376026272577
MIDDLE,아우렐리온 솔,25.0,1.4766839378238341,1.8257575757575757
MIDDLE,아우렐리온 솔,30.0,1.434782608695652,1.680473372781065
MIDDLE,아우렐리온 솔,35.0,1.3478260869565217,1.5614035087719298
MIDDLE,아이번,0.0,0.0,9.107142857142858
MIDDLE,아이번,5.0,1.5,17.964285714285715
MIDDLE,아이번,10.0,1.4166666666666667,19.0
MIDDLE,아이번,15.0,1.6923076923076923,19.178571428571427
MIDDLE,아이번,20.0,2.1818181818181817,20.26086956521739
MIDDLE,아이번,25.0,1.2,17.8
MIDDLE,아이번,30.0,2.0,19.25
MIDDLE,아이번,35.0,2.0,18.5
MIDDLE,아지르,0.0,1.0,1.3628239499553172
MIDDLE,아지르,5.0,1.167192429022082,2.309049079754601
MIDDLE,아지르,10.0,1.367313915857605,2.4074923547400613
MIDDLE,아지르,15.0,1.6098265895953756,2.0872817955112217
MIDDLE,아지르,20.0,1.771384136858476,2.0275510204081635
MIDDLE,아지르,25.0,1.7348837209302326,1.8805970149253732
MIDDLE,아지르,30.0,1.7458563535911602,1.728744939271255
MIDDLE,아지르,35.0,1.6511627906976745,1.5593220338983051
MIDDLE,아칼리,0.0,1.0,1.4297924297924298
MIDDLE,아칼리,5.0,1.1430594900849858,2.3815232722143866
MIDDLE,아칼리,10.0,1.3514774494556765,2.116306027820711
MIDDLE,아칼리,15.0,1.5212142117971714,1.8883248730964468
MIDDLE,아칼리,20.0,1.6126126126126126,1.7752764612954186
MIDDLE,아칼리,25.0,1.6229016786570742,1.7152145643693109
MIDDLE,아칼리,30.0,1.499261447562777,1.6537216828478964
MIDDLE,아칼리,35.0,1.475,1.6706586826347305
MIDDLE,아크샨,0.0,1.0675675675675675,1.8672811059907835
MIDDLE,아크샨,5.0,1.3109243697478992,5.1668085106382975
MIDDLE,아크샨,10.0,1.5175438596491229,7.339830508474576
MIDDLE,아크샨,15.0,1.6366279069767442,8.534715960324617
MIDDLE,아크샨,20.0,1.830592105263158,9.82441113490364
MIDDLE,아크샨,25.0,1.7462311557788945,9.521148036253777
MIDDLE,아크샨,30.0,1.6666666666666667,9.378048780487806
MIDDLE,아크샨,35.0,1.5,8.196078431372548
MIDDLE,아트록스,0.0,1.0,1.5909090909090908
MIDDLE,아트록스,5.0,1.1428571428571428,2.3870967741935485
MIDDLE,아트록스,10.0,1.326086956521739,2.5128205128205128
MIDDLE,아트록스,15.0,1.5492957746478873,2.0
MIDDLE,아트록스,20.0,1.8421052631578947,2.175438596491228
MIDDLE,아트록스,25.0,1.9705882352941178,1.8214285714285714
MIDDLE,아트록스,30.0,1.4736842105263157,1.9333333333333333
MIDDLE,아트록스,35.0,1.3333333333333333,3.0
MIDDLE,아펠리오스,0.0,0.0,1.1428571428571428
MIDDLE,아펠리오스,5.0,1.3333333333333333,2.5714285714285716
MIDDLE,아펠리오스,10.0,2.0,2.2857142857142856
MIDDLE,아펠리오스,15.0,1.3333333333333333,2.1666666666666665
MIDDLE,아펠리오스,20.0,1.75,1.6
MIDDLE,아펠리오스,25.0,3.0,1.6666666666666667
MIDDLE,아펠리오스,30.0,0.0,1.0
MIDDLE,암베사,0.0,1.0,1.4461538461538461
MIDDLE,암베사,5.0,1.1126760563380282,2.2679558011049723
MIDDLE,암베사,10.0,1.269736842105263,2.1763005780346822
MIDDLE,암베사,15.0,1.4427083333333333,1.950191570881226
MIDDLE,암베사,20.0,1.5789473684210527,1.9617486338797814
MIDDLE,암베사,25.0,1.684782608695652,1.7173913043478262
MIDDLE,암베사,30.0,1.4411764705882353,1.4722222222222223
MIDDLE,암베사,35.0,1.25,1.625
MIDDLE,애니,0.0,1.0,1.5406698564593302
MIDDLE,애니,5.0,1.1971830985915493,2.3556485355648538
MIDDLE,애니,10.0,1.3106796116504855,2.2660550458715596
MIDDLE,애니,15.0,1.6090225563909775,1.9875
MIDDLE,애니,20.0,1.6101694915254237,1.9435483870967742
MIDDLE,애니,25.0,1.611764705882353,1.8928571428571428
MIDDLE,애니,30.0,1.6896551724137931,1.8571428571428572
MIDDLE,애니,35.0,1.3076923076923077,1.5555555555555556
MIDDLE,애니비아,0.0,1.0,1.4722474977252047
MIDDLE,애니비아,5.0,1.2026726057906458,2.6409448818897636
MIDDLE,애니비아,10.0,1.4407294832826747,2.5686591276252018
MIDDLE,애니비아,15.0,1.6285714285714286,2.2752707581227436
MIDDLE,애니비아,20.0,1.7004991680532446,2.375418994413408
MIDDLE,애니비아,25.0,1.6844660194174756,2.26955074875208
MIDDLE,애니비아,30.0,1.680473372781065,2.0568181818181817
MIDDLE,애니비아,35.0,1.3125,2.108108108108108
MIDDLE,애쉬,0.0,0.0,1.6666666666666667
MIDDLE,애쉬,5.0,0.0,2.0
MIDDLE,애쉬,10.0,0.0,2.3333333333333335
MIDDLE,애쉬,15.0,1.0,1.5
MIDDLE,애쉬,20.0,0.0,2.0
MIDDLE,애쉬,25.0,0.0,1.0
MIDDLE,야스오,0.0,1.4814814814814814,1.463010863942059
MIDDLE,야스오,5.0,1.1838235294117647,3.157527881040892
MIDDLE,야스오,10.0,1.405579399141631,3.384794776119403
MIDDLE,야스오,15.0,1.5034482758620689,3.171667486473192
MIDDLE,야스오,20.0,1.6666666666666667,3.0660493827160495
MIDDLE,야스오,25.0,1.6532399299474605,2.613970588235294
MIDDLE,야스오,30.0,1.640625,2.2148936170212767
MIDDLE,야스오,35.0,1.2954545454545454,2.034782608695652
MIDDLE,에코,0.0,1.0333333333333334,1.547945205479452
MIDDLE,에코,5.0,1.1900191938579654,2.1572222222222224
MIDDLE,에코,10.0,1.4125,1.8955119214586256
MIDDLE,에코,15.0,1.6704014939309058,1.6812749003984064
MIDDLE,에코,20.0,1.7781385281385282,1.593484419263456
MIDDLE,에코,25.0,1.7357859531772575,1.5633423180592991
MIDDLE,에코,30.0,1.7078651685393258,1.4662162162162162
MIDDLE,에코,35.0,1.5972222222222223,1.8148148148148149
MIDDLE,엘리스,0.0,0.0,1.0
MIDDLE,엘리스,5.0,0.0,2.3333333333333335
MIDDLE,엘리스,10.0,1.5,2.0
MIDDLE,엘리스,15.0,1.5,1.0
MIDDLE,엘리스,20.0,1.5,1.0
MIDDLE,엘리스,25.0,2.0,1.0
MIDDLE,엘리스,30.0,3.0,0.0
MIDDLE,엘리스,35.0,1.0,0.0
MIDDLE,오공,0.0,0.0,1.5
MIDDLE,오공,5.0,1.0,2.0
MIDDLE,오공,10.0,1.0,1.5
MIDDLE,오공,15.0,1.0,3.0
MIDDLE,오공,20.0,1.0,2.0
MIDDLE,오공,25.0,2.0,3.5
MIDDLE,오공,30.0,1.0,1.0
MIDDLE,오로라,0.0,1.0,1.474772036474164
MIDDLE,오로라,5.0,1.181338028169014,2.492115280043502
MIDDLE,오로라,10.0,1.469387755102041,2.331199068684517
MIDDLE,오로라,15.0,1.6474045053868756,2.030791788856305
MIDDLE,오로라,20.0,1.7202643171806167,2.0614754098360657
MIDDLE,오로라,25.0,1.667763157894737,1.984447900466563
MIDDLE,오로라,30.0,1.5845588235294117,1.9389830508474577
MIDDLE,오로라,35.0,1.6470588235294117,1.864864864864865
MIDDLE,오른,0.0,0.0,1.7272727272727273
MIDDLE,오른,5.0,1.0,2.25
MIDDLE,오른,10.0,1.6,2.5384615384615383
MIDDLE,오른,15.0,1.1666666666666667,1.6363636363636365
MIDDLE,오른,20.0,1.0,1.4285714285714286
MIDDLE,오른,25.0,2.0,2.25
MIDDLE,오른,30.0,1.0,1.5
MIDDLE,오리아나,0.0,1.029126213592233,1.4342156481121058
MIDDLE,오리아나,5.0,1.1785714285714286,2.4979218620116375
MIDDLE,오리아나,10.0,1.377670572019297,2.488372093023256
MIDDLE,오리아나,15.0,1.5439222042139384,2.182904068682344
MIDDLE,오리아나,20.0,1.6538598363571684,2.1802656546489563
MIDDLE,오리아나,25.0,1.6409691629955947,2.0232136380123324
MIDDLE,오리아나,30.0,1.591315453384419,1.8367181153533712
MIDDLE,오리아나,35.0,1.544186046511628,1.6867816091954022
MIDDLE,올라프,0.0,0.0,1.0
MIDDLE,올라프,5.0,1.0,2.75
MIDDLE,올라프,10.0,1.25,2.0
MIDDLE,올라프,15.0,1.0,2.3333333333333335
MIDDLE,올라프,20.0,2.0,2.2
MIDDLE,올라프,25.0,2.0,1.6666666666666667
MIDDLE,요네,0.0,1.1904761904761905,1.4363073749355337
MIDDLE,요네,5.0,1.1538461538461537,2.2918531781557743
MIDDLE,요네,10.0,1.3072562358276645,2.2008196721311477
MIDDLE,요네,15.0,1.5127420998980632,2.087051142546246
MIDDLE,요네,20.0,1.5894854586129754,2.0126112759643915
MIDDLE,요네,25.0,1.5659050966608083,1.8631178707224334
MIDDLE,요네,30.0,1.4655172413793103,1.735632183908046
MIDDLE,요네,35.0,1.4,1.3472222222222223
MIDDLE,요릭,0.0,1.0,19.27777777777778
MIDDLE,요릭,5.0,1.0,57.95
MIDDLE,요릭,10.0,2.0,71.15
MIDDLE,요릭,15.0,1.2857142857142858,74.3
MIDDLE,요릭,20.0,1.4,92.25
MIDDLE,요릭,25.0,1.25,66.23076923076923
MIDDLE,요릭,30.0,1.0,69.2
MIDDLE,우디르,0.0,0.0,1.3333333333333333
MIDDLE,우디르,5.0,1.0,2.0
MIDDLE,우디르,10.0,1.0,1.5714285714285714
MIDDLE,우디르,15.0,1.3333333333333333,1.0
MIDDLE,우디르,20.0,2.0,1.5
MIDDLE,우디르,25.0,1.0,0.0
MIDDLE,우르곳,0.0,1.0,1.5
MIDDLE,우르곳,5.0,1.25,2.193548387096774
MIDDLE,우르곳,10.0,1.7142857142857142,2.3125
MIDDLE,우르곳,15.0,1.8095238095238095,1.8571428571428572
MIDDLE,우르곳,20.0,2.6470588235294117,1.6818181818181819
MIDDLE,우르곳,25.0,3.3333333333333335,1.6
MIDDLE,우르곳,30.0,2.5,1.75
MIDDLE,우르곳,35.0,0.0,1.0
MIDDLE,워윅,0.0,1.0,55.31578947368421
MIDDLE,워윅,5.0,1.2307692307692308,89.73684210526316
MIDDLE,워윅,10.0,1.2222222222222223,74.84210526315789
MIDDLE,워윅,15.0,1.3529411764705883,57.189189189189186
MIDDLE,워윅,20.0,1.9230769230769231,57.76
MIDDLE,워윅,25.0,1.4,44.31578947368421
MIDDLE,워윅,30.0,1.4,29.88888888888889
MIDDLE,워윅,35.0,1.0,56.5
MIDDLE,유나라,0.0,0.0,1.5909090909090908
MIDDLE,유나라,5.0,1.25,2.130434782608696
MIDDLE,유나라,10.0,1.5,2.4545454545454546
MIDDLE,유나라,15.0,1.6,2.05
MIDDLE,유나라,20.0,2.5,1.9333333333333333
MIDDLE,유나라,25.0,1.5714285714285714,1.3
MIDDLE,유나라,30.0,1.1666666666666667,1.0
MIDDLE,유나라,35.0,1.0,1.0
MIDDLE,이렐리아,0.0,1.0,1.51802179379715
MIDDLE,이렐리아,5.0,1.1454545454545455,2.245426829268293
MIDDLE,이렐리아,10.0,1.3436893203883495,2.105730427764326
MIDDLE,이렐리아,15.0,1.5136986301369864,1.9262720664589823
MIDDLE,이렐리아,20.0,1.5469314079422383,1.8987341772151898
MIDDLE,이렐리아,25.0,1.5572289156626506,1.7606382978723405
MIDDLE,이렐리아,30.0,1.5925925925925926,1.6044776119402986
MIDDLE,이렐리아,35.0,1.3142857142857143,1.631578947368421
MIDDLE,이블린,0.0,0.0,1.5
MIDDLE,이블린,5.0,0.0,2.1666666666666665
MIDDLE,이블린,10.0,1.0,2.3333333333333335
MIDDLE,이블린,15.0,0.0,1.6666666666666667
MIDDLE,이블린,20.0,2.0,2.0
MIDDLE,이블린,25.0,1.0,2.0
MIDDLE,이블린,30.0,0.0,2.0
MIDDLE,이즈리얼,0.0,1.0,1.511111111111111
MIDDLE,이즈리얼,5.0,1.2307692307692308,2.0851063829787235
MIDDLE,이즈리얼,10.0,1.1764705882352942,2.0851063829787235
MIDDLE,이즈리얼,15.0,1.263157894736842,1.7777777777777777
MIDDLE,이즈리얼,20.0,1.625,1.8285714285714285
MIDDLE,이즈리얼,25.0,1.3333333333333333,1.608695652173913
MIDDLE,이즈리얼,30.0,1.5714285714285714,1.3
MIDDLE,이즈리얼,35.0,0.0,1.0
MIDDLE,일라오이,0.0,0.0,10.428571428571429
MIDDLE,일라오이,5.0,1.0,17.142857142857142
MIDDLE,일라오이,10.0,1.0,19.214285714285715
MIDDLE,일라오이,15.0,1.0,22.071428571428573
MIDDLE,일라오이,20.0,1.75,22.6
MIDDLE,일라오이,25.0,1.75,27.0
MIDDLE,일라오이,30.0,1.0,20.4
MIDDLE,일라오이,35.0,0.0,23.0
MIDDLE,자르반 4세,0.0,1.0,1.625
MIDDLE,자르반 4세,5.0,0.0,2.1818181818181817
MIDDLE,자르반 4세,10.0,1.3333333333333333,2.0
MIDDLE,자르반 4세,15.0,2.1666666666666665,1.6
MIDDLE,자르반 4세,20.0,1.6,2.0
MIDDLE,자르반 4세,25.0,3.0,1.0
MIDDLE,자르반 4세,30.0,1.0,0.0
MIDDLE,자이라,0.0,1.0,36.411764705882355
MIDDLE,자이라,5.0,1.105263157894737,59.911764705882355
MIDDLE,자이라,10.0,1.3636363636363635,60.588235294117645
MIDDLE,자이라,15.0,1.411764705882353,52.470588235294116
MIDDLE,자이라,20.0,1.4444444444444444,59.148148148148145
MIDDLE,자이라,25.0,1.5833333333333333,49.90909090909091
MIDDLE,자이라,30.0,1.5,52.27272727272727
MIDDLE,자이라,35.0,2.5,61.0
MIDDLE,자크,0.0,1.0,1.3777777777777778
MIDDLE,자크,5.0,1.263157894736842,1.9833333333333334
MIDDLE,자크,10.0,1.4059405940594059,1.9047619047619047
MIDDLE,자크,15.0,1.4948453608247423,1.7435897435897436
MIDDLE,자크,20.0,1.564102564102564,1.4
MIDDLE,자크,25.0,1.7115384615384615,1.4583333333333333
MIDDLE,자크,30.0,1.5,1.2
MIDDLE,자크,35.0,1.3333333333333333,0.0
MIDDLE,자헨,0.0,1.0,1.542857142857143
MIDDLE,자헨,5.0,1.0526315789473684,2.263157894736842
MIDDLE,자헨,10.0,1.425,2.2933333333333334
MIDDLE,자헨,15.0,1.6,1.9402985074626866
MIDDLE,자헨,20.0,2.4594594594594597,1.9130434782608696
MIDDLE,자헨,25.0,1.9166666666666667,2.0
MIDDLE,자헨,30.0,2.3636363636363638,2.125
MIDDLE,자헨,35.0,1.75,2.5
MIDDLE,잔나,5.0,0.0,3.0
MIDDLE,잔나,10.0,0.0,2.0
MIDDLE,잔나,15.0,0.0,1.0
MIDDLE,잔나,20.0,1.0,2.0
MIDDLE,잔나,25.0,0.0,2.0
MIDDLE,잭스,0.0,1.0,1.3478260869565217
MIDDLE,잭스,5.0,1.0,2.0
MIDDLE,잭스,10.0,1.2307692307692308,2.68
MIDDLE,잭스,15.0,1.5384615384615385,2.4782608695652173
MIDDLE,잭스,20.0,1.2,2.375
MIDDLE,잭스,25.0,1.5,2.176470588235294
MIDDLE,잭스,30.0,1.2,2.857142857142857
MIDDLE,제드,0.0,1.2121212121212122,1.4757076468103083
MIDDLE,제드,5.0,1.1367521367521367,2.323781168589505
MIDDLE,제드,10.0,1.353526970954357,2.1612505141916905
MIDDLE,제드,15.0,1.5284552845528456,1.8662921348314607
MIDDLE,제드,20.0,1.603235747303544,1.7885852090032155
MIDDLE,제드,25.0,1.5919395465994963,1.7752808988764044
MIDDLE,제드,30.0,1.6897506925207757,1.730909090909091
MIDDLE,제드,35.0,1.4903846153846154,1.5178571428571428
MIDDLE,제라스,0.0,1.0,1.4980544747081712
MIDDLE,제라스,5.0,1.140495867768595,2.5993690851735014
MIDDLE,제라스,10.0,1.2686170212765957,2.590181430096051
MIDDLE,제라스,15.0,1.3230337078651686,2.1223529411764708
MIDDLE,제라스,20.0,1.4628571428571429,2.1100141043723553
MIDDLE,제라스,25.0,1.4146341463414633,1.9239766081871346
MIDDLE,제라스,30.0,1.308641975308642,1.7053571428571428
MIDDLE,제라스,35.0,1.1538461538461537,1.7397260273972603
MIDDLE,제리,0.0,1.25,1.4090909090909092
MIDDLE,제리,5.0,1.3571428571428572,2.3958333333333335
MIDDLE,제리,10.0,1.48,1.9375
MIDDLE,제리,15.0,1.8235294117647058,1.8
MIDDLE,제리,20.0,1.9285714285714286,1.5294117647058822
MIDDLE,제리,25.0,2.3125,1.4210526315789473
MIDDLE,제리,30.0,2.857142857142857,1.5714285714285714
MIDDLE,제리,35.0,1.6666666666666667,1.2
MIDDLE,제이스,0.0,1.2,1.6356275303643724
MIDDLE,제이스,5.0,1.3177570093457944,2.4140625
MIDDLE,제이스,10.0,1.5534591194968554,2.2974137931034484
MIDDLE,제이스,15.0,1.6470588235294117,2.0964467005076144
MIDDLE,제이스,20.0,2.0277777777777777,1.929936305732484
MIDDLE,제이스,25.0,2.260869565217391,1.8111111111111111
